Date,Location,Vehicle_Model,Units_Sold,Average_Price,Customer_Sentiment
2024-03-30 00:00:00,Amadora,Porsche 911,27,59497,Positive
2024-03-31 00:00:00,Amadora,BMW 3 Series,22,45186,Neutral
2024-04-01 00:00:00,Amadora,Audi A4,6,44332,Neutral
2024-04-02 00:00:00,Amadora,Volvo XC90,25,53765,Neutral
2024-04-03 00:00:00,Amadora,Mercedes-Benz C-Class,9,57917,Neutral
2024-04-04 00:00:00,Amadora,Porsche 911,10,34534,Negative
2024-04-05 00:00:00,Amadora,BMW 3 Series,23,38268,Negative
2024-04-06 00:00:00,Amadora,Audi A4,25,49360,Neutral
2024-04-07 00:00:00,Amadora,Volvo XC90,9,32263,Positive
2024-04-08 00:00:00,Amadora,Mercedes-Benz C-Class,18,36993,Negative
2024-04-09 00:00:00,Amadora,Porsche 911,18,38976,Negative
2024-04-10 00:00:00,Amadora,BMW 3 Series,6,54372,Negative
2024-04-11 00:00:00,Amadora,Audi A4,17,31790,Positive
2024-04-12 00:00:00,Amadora,Volvo XC90,27,46983,Negative
2024-04-13 00:00:00,Amadora,Mercedes-Benz C-Class,19,44588,Negative
2024-04-14 00:00:00,Amadora,Porsche 911,29,31936,Positive
2024-04-15 00:00:00,Amadora,BMW 3 Series,25,45911,Neutral
2024-04-16 00:00:00,Amadora,Audi A4,19,35956,Neutral
2024-04-17 00:00:00,Amadora,Volvo XC90,17,43691,Positive
2024-04-18 00:00:00,Amadora,Mercedes-Benz C-Class,6,49671,Neutral
2024-04-19 00:00:00,Amadora,Porsche 911,24,51752,Negative
2024-04-20 00:00:00,Amadora,BMW 3 Series,27,50417,Negative
2024-04-21 00:00:00,Amadora,Audi A4,27,54627,Neutral
2024-04-22 00:00:00,Amadora,Volvo XC90,29,57970,Positive
2024-04-23 00:00:00,Amadora,Mercedes-Benz C-Class,26,39762,Positive
2024-04-24 00:00:00,Amadora,Porsche 911,22,57773,Negative
2024-04-25 00:00:00,Amadora,BMW 3 Series,5,44502,Negative
2024-04-26 00:00:00,Amadora,Audi A4,17,55130,Negative
2024-04-27 00:00:00,Amadora,Volvo XC90,21,48102,Neutral
2024-04-28 00:00:00,Amadora,Mercedes-Benz C-Class,9,58407,Neutral
2024-04-29 00:00:00,Amadora,Porsche 911,8,55316,Neutral
2024-04-30 00:00:00,Amadora,BMW 3 Series,20,42154,Neutral
2024-05-01 00:00:00,Amadora,Audi A4,27,51886,Positive
2024-05-02 00:00:00,Amadora,Volvo XC90,19,46142,Neutral
2024-05-03 00:00:00,Amadora,Mercedes-Benz C-Class,29,46441,Neutral
2024-05-04 00:00:00,Amadora,Porsche 911,24,34456,Positive
2024-05-05 00:00:00,Amadora,BMW 3 Series,11,36657,Neutral
2024-05-06 00:00:00,Amadora,Audi A4,22,36693,Neutral
2024-05-07 00:00:00,Amadora,Volvo XC90,16,46876,Positive
2024-05-08 00:00:00,Amadora,Mercedes-Benz C-Class,26,56770,Neutral
2024-05-09 00:00:00,Amadora,Porsche 911,5,43926,Neutral
2024-05-10 00:00:00,Amadora,BMW 3 Series,13,33141,Negative
2024-05-11 00:00:00,Amadora,Audi A4,19,53394,Positive
2024-05-12 00:00:00,Amadora,Volvo XC90,25,49016,Neutral
2024-05-13 00:00:00,Amadora,Mercedes-Benz C-Class,26,34735,Positive
2024-05-14 00:00:00,Amadora,Porsche 911,28,36066,Neutral
2024-05-15 00:00:00,Amadora,BMW 3 Series,18,52617,Neutral
2024-05-16 00:00:00,Amadora,Audi A4,25,49755,Positive
2024-05-17 00:00:00,Amadora,Volvo XC90,20,46593,Neutral
2024-05-18 00:00:00,Amadora,Mercedes-Benz C-Class,17,39722,Positive
2024-05-19 00:00:00,Amadora,Porsche 911,24,35018,Neutral
2024-05-20 00:00:00,Amadora,BMW 3 Series,18,36252,Negative
2024-05-21 00:00:00,Amadora,Audi A4,6,40552,Neutral
2024-05-22 00:00:00,Amadora,Volvo XC90,14,43922,Negative
2024-05-23 00:00:00,Amadora,Mercedes-Benz C-Class,12,36760,Neutral
2024-05-24 00:00:00,Amadora,Porsche 911,20,52487,Negative
2024-05-25 00:00:00,Amadora,BMW 3 Series,9,55307,Negative
2024-05-26 00:00:00,Amadora,Audi A4,10,43348,Neutral
2024-05-27 00:00:00,Amadora,Volvo XC90,25,46106,Negative
2024-05-28 00:00:00,Amadora,Mercedes-Benz C-Class,17,33879,Neutral
2024-05-29 00:00:00,Amadora,Porsche 911,21,33881,Neutral
2024-05-30 00:00:00,Amadora,BMW 3 Series,22,49346,Positive
2024-05-31 00:00:00,Amadora,Audi A4,12,40176,Positive
2024-06-01 00:00:00,Amadora,Volvo XC90,27,58668,Positive
2024-06-02 00:00:00,Amadora,Mercedes-Benz C-Class,19,50412,Negative
2024-06-03 00:00:00,Amadora,Porsche 911,18,47252,Neutral
2024-06-04 00:00:00,Amadora,BMW 3 Series,23,37178,Neutral
2024-06-05 00:00:00,Amadora,Audi A4,16,39157,Neutral
2024-06-06 00:00:00,Amadora,Volvo XC90,18,35088,Positive
2024-06-07 00:00:00,Amadora,Mercedes-Benz C-Class,18,37861,Positive
2024-06-08 00:00:00,Amadora,Porsche 911,5,59534,Negative
2024-06-09 00:00:00,Amadora,BMW 3 Series,17,36492,Neutral
2024-06-10 00:00:00,Amadora,Audi A4,10,39833,Negative
2024-06-11 00:00:00,Amadora,Volvo XC90,8,42738,Negative
2024-06-12 00:00:00,Amadora,Mercedes-Benz C-Class,22,34173,Negative
2024-06-13 00:00:00,Amadora,Porsche 911,7,54252,Negative
2024-06-14 00:00:00,Amadora,BMW 3 Series,27,55151,Negative
2024-06-15 00:00:00,Amadora,Audi A4,24,33100,Positive
2024-06-16 00:00:00,Amadora,Volvo XC90,24,34770,Negative
2024-06-17 00:00:00,Amadora,Mercedes-Benz C-Class,18,48766,Positive
2024-06-18 00:00:00,Amadora,Porsche 911,23,32775,Neutral
2024-06-19 00:00:00,Amadora,BMW 3 Series,10,31886,Positive
2024-06-20 00:00:00,Amadora,Audi A4,13,57775,Positive
2024-06-21 00:00:00,Amadora,Volvo XC90,12,32781,Positive
2024-06-22 00:00:00,Amadora,Mercedes-Benz C-Class,5,53305,Neutral
2024-06-23 00:00:00,Amadora,Porsche 911,16,38286,Negative
2024-06-24 00:00:00,Amadora,BMW 3 Series,14,58436,Neutral
2024-06-25 00:00:00,Amadora,Audi A4,6,48903,Neutral
2024-06-26 00:00:00,Amadora,Volvo XC90,17,32454,Neutral
2024-06-27 00:00:00,Amadora,Mercedes-Benz C-Class,6,50681,Neutral
2024-06-28 00:00:00,Amadora,Porsche 911,13,44766,Positive
2024-06-29 00:00:00,Amadora,BMW 3 Series,20,53496,Negative
2024-06-30 00:00:00,Amadora,Audi A4,18,59862,Negative
2024-07-01 00:00:00,Amadora,Volvo XC90,13,34847,Positive
2024-07-02 00:00:00,Amadora,Mercedes-Benz C-Class,12,49507,Neutral
2024-07-03 00:00:00,Amadora,Porsche 911,13,57912,Negative
2024-07-04 00:00:00,Amadora,BMW 3 Series,29,36910,Neutral
2024-07-05 00:00:00,Amadora,Audi A4,17,42119,Positive
2024-07-06 00:00:00,Amadora,Volvo XC90,6,31320,Neutral
2024-07-07 00:00:00,Amadora,Mercedes-Benz C-Class,16,44871,Neutral
2024-07-08 00:00:00,Amadora,Porsche 911,19,49354,Negative
2024-07-09 00:00:00,Amadora,BMW 3 Series,9,38368,Negative
2024-07-10 00:00:00,Amadora,Audi A4,26,44463,Positive
2024-07-11 00:00:00,Amadora,Volvo XC90,28,45902,Negative
2024-07-12 00:00:00,Amadora,Mercedes-Benz C-Class,13,31622,Positive
2024-07-13 00:00:00,Amadora,Porsche 911,8,54079,Neutral
2024-07-14 00:00:00,Amadora,BMW 3 Series,12,32831,Negative
2024-07-15 00:00:00,Amadora,Audi A4,5,58711,Positive
2024-07-16 00:00:00,Amadora,Volvo XC90,17,39977,Positive
2024-07-17 00:00:00,Amadora,Mercedes-Benz C-Class,5,44162,Neutral
2024-07-18 00:00:00,Amadora,Porsche 911,25,56626,Negative
2024-01-01 00:00:00,Braga,BMW 3 Series,20,40592,Neutral
2024-01-02 00:00:00,Braga,Audi A4,15,37498,Positive
2024-01-03 00:00:00,Braga,Volvo XC90,15,41941,Neutral
2024-01-04 00:00:00,Braga,Mercedes-Benz C-Class,12,34404,Negative
2024-01-05 00:00:00,Braga,Porsche 911,11,44959,Positive
2024-01-06 00:00:00,Braga,BMW 3 Series,9,46056,Neutral
2024-01-07 00:00:00,Braga,Audi A4,12,41155,Negative
2024-01-08 00:00:00,Braga,Volvo XC90,6,51637,Neutral
2024-01-09 00:00:00,Braga,Mercedes-Benz C-Class,10,36344,Negative
2024-01-10 00:00:00,Braga,Porsche 911,9,49022,Positive
2024-01-11 00:00:00,Braga,BMW 3 Series,11,46860,Negative
2024-01-12 00:00:00,Braga,Audi A4,8,57028,Positive
2024-01-13 00:00:00,Braga,Volvo XC90,17,35827,Neutral
2024-01-14 00:00:00,Braga,Mercedes-Benz C-Class,11,49227,Negative
2024-01-15 00:00:00,Braga,Porsche 911,28,42204,Negative
2024-01-16 00:00:00,Braga,BMW 3 Series,9,34830,Negative
2024-01-17 00:00:00,Braga,Audi A4,18,31837,Neutral
2024-01-18 00:00:00,Braga,Volvo XC90,14,54450,Positive
2024-01-19 00:00:00,Braga,Mercedes-Benz C-Class,28,39523,Neutral
2024-01-20 00:00:00,Braga,Porsche 911,14,37573,Neutral
2024-01-21 00:00:00,Braga,BMW 3 Series,10,46613,Positive
2024-01-22 00:00:00,Braga,Audi A4,18,49967,Negative
2024-01-23 00:00:00,Braga,Volvo XC90,13,44057,Negative
2024-01-24 00:00:00,Braga,Mercedes-Benz C-Class,23,36570,Negative
2024-01-25 00:00:00,Braga,Porsche 911,16,34471,Neutral
2024-01-26 00:00:00,Braga,BMW 3 Series,7,51770,Positive
2024-01-27 00:00:00,Braga,Audi A4,29,54735,Neutral
2024-01-28 00:00:00,Braga,Volvo XC90,5,36725,Neutral
2024-01-29 00:00:00,Braga,Mercedes-Benz C-Class,19,34408,Negative
2024-01-30 00:00:00,Braga,Porsche 911,18,49144,Neutral
2024-01-31 00:00:00,Braga,BMW 3 Series,10,51751,Neutral
2024-02-01 00:00:00,Braga,Audi A4,13,31727,Negative
2024-02-02 00:00:00,Braga,Volvo XC90,15,32036,Negative
2024-02-03 00:00:00,Braga,Mercedes-Benz C-Class,8,55942,Positive
2024-02-04 00:00:00,Braga,Porsche 911,15,48197,Positive
2024-02-05 00:00:00,Braga,BMW 3 Series,5,59003,Negative
2024-02-06 00:00:00,Braga,Audi A4,18,31937,Neutral
2024-02-07 00:00:00,Braga,Volvo XC90,17,37369,Positive
2024-02-08 00:00:00,Braga,Mercedes-Benz C-Class,17,47555,Positive
2024-02-09 00:00:00,Braga,Porsche 911,22,34207,Neutral
2024-02-10 00:00:00,Braga,BMW 3 Series,8,39957,Positive
2024-02-11 00:00:00,Braga,Audi A4,14,44049,Negative
2024-02-12 00:00:00,Braga,Volvo XC90,19,50060,Negative
2024-02-13 00:00:00,Braga,Mercedes-Benz C-Class,26,31468,Negative
2024-02-14 00:00:00,Braga,Porsche 911,9,38655,Neutral
2024-02-15 00:00:00,Braga,BMW 3 Series,24,55355,Positive
2024-02-16 00:00:00,Braga,Audi A4,8,46363,Negative
2024-02-17 00:00:00,Braga,Volvo XC90,29,41846,Neutral
2024-02-18 00:00:00,Braga,Mercedes-Benz C-Class,12,36177,Negative
2024-02-19 00:00:00,Braga,Porsche 911,28,43166,Neutral
2024-02-20 00:00:00,Braga,BMW 3 Series,23,34461,Negative
2024-02-21 00:00:00,Braga,Audi A4,22,51915,Positive
2024-02-22 00:00:00,Braga,Volvo XC90,12,45307,Neutral
2024-02-23 00:00:00,Braga,Mercedes-Benz C-Class,10,55257,Neutral
2024-02-24 00:00:00,Braga,Porsche 911,11,57887,Neutral
2024-02-25 00:00:00,Braga,BMW 3 Series,17,49690,Neutral
2024-02-26 00:00:00,Braga,Audi A4,28,58868,Neutral
2024-02-27 00:00:00,Braga,Volvo XC90,28,58420,Neutral
2024-02-28 00:00:00,Braga,Mercedes-Benz C-Class,6,58387,Positive
2024-02-29 00:00:00,Braga,Porsche 911,20,50914,Neutral
2024-03-01 00:00:00,Braga,BMW 3 Series,27,45087,Positive
2024-03-02 00:00:00,Braga,Audi A4,5,43730,Neutral
2024-03-03 00:00:00,Braga,Volvo XC90,13,53906,Negative
2024-03-04 00:00:00,Braga,Mercedes-Benz C-Class,7,58543,Positive
2024-03-05 00:00:00,Braga,Porsche 911,12,38842,Neutral
2024-03-06 00:00:00,Braga,BMW 3 Series,20,47290,Negative
2024-03-07 00:00:00,Braga,Audi A4,26,57252,Neutral
2024-03-08 00:00:00,Braga,Volvo XC90,11,38651,Positive
2024-03-09 00:00:00,Braga,Mercedes-Benz C-Class,8,46606,Neutral
2024-03-10 00:00:00,Braga,Porsche 911,22,45573,Negative
2024-03-11 00:00:00,Braga,BMW 3 Series,16,48562,Positive
2024-03-12 00:00:00,Braga,Audi A4,18,32432,Negative
2024-03-13 00:00:00,Braga,Volvo XC90,19,39803,Positive
2024-03-14 00:00:00,Braga,Mercedes-Benz C-Class,13,41460,Positive
2024-03-15 00:00:00,Braga,Porsche 911,11,32034,Positive
2024-03-16 00:00:00,Braga,BMW 3 Series,29,48859,Neutral
2024-03-17 00:00:00,Braga,Audi A4,14,43855,Positive
2024-03-18 00:00:00,Braga,Volvo XC90,27,39806,Neutral
2024-03-19 00:00:00,Braga,Mercedes-Benz C-Class,29,47355,Negative
2024-03-20 00:00:00,Braga,Porsche 911,20,43427,Negative
2024-03-21 00:00:00,Braga,BMW 3 Series,24,36251,Neutral
2024-03-22 00:00:00,Braga,Audi A4,28,52928,Neutral
2024-03-23 00:00:00,Braga,Volvo XC90,18,59011,Neutral
2024-03-24 00:00:00,Braga,Mercedes-Benz C-Class,8,57007,Positive
2024-03-25 00:00:00,Braga,Porsche 911,25,48042,Positive
2024-03-26 00:00:00,Braga,BMW 3 Series,26,39746,Positive
2024-03-27 00:00:00,Braga,Audi A4,28,50883,Negative
2024-03-28 00:00:00,Braga,Volvo XC90,7,56548,Positive
2024-03-29 00:00:00,Braga,Mercedes-Benz C-Class,16,30612,Negative
2024-03-30 00:00:00,Braga,Porsche 911,21,40803,Neutral
2024-03-31 00:00:00,Braga,BMW 3 Series,25,40598,Positive
2024-04-01 00:00:00,Braga,Audi A4,13,39591,Neutral
2024-04-02 00:00:00,Braga,Volvo XC90,25,44396,Neutral
2024-04-03 00:00:00,Braga,Mercedes-Benz C-Class,6,55857,Negative
2024-04-04 00:00:00,Braga,Porsche 911,23,40731,Negative
2024-04-05 00:00:00,Braga,BMW 3 Series,24,31416,Neutral
2024-04-06 00:00:00,Braga,Audi A4,18,47026,Neutral
2024-04-07 00:00:00,Braga,Volvo XC90,9,40858,Neutral
2024-04-08 00:00:00,Braga,Mercedes-Benz C-Class,10,52104,Neutral
2024-04-09 00:00:00,Braga,Porsche 911,13,48098,Negative
2024-04-10 00:00:00,Braga,BMW 3 Series,13,35892,Negative
2024-04-11 00:00:00,Braga,Audi A4,12,41789,Positive
2024-04-12 00:00:00,Braga,Volvo XC90,13,30650,Negative
2024-04-13 00:00:00,Braga,Mercedes-Benz C-Class,9,33756,Positive
2024-04-14 00:00:00,Braga,Porsche 911,13,50724,Positive
2024-04-15 00:00:00,Braga,BMW 3 Series,8,37969,Negative
2024-04-16 00:00:00,Braga,Audi A4,25,38481,Positive
2024-04-17 00:00:00,Braga,Volvo XC90,27,43769,Positive
2024-04-18 00:00:00,Braga,Mercedes-Benz C-Class,27,31378,Positive
2024-04-19 00:00:00,Braga,Porsche 911,13,36957,Neutral
2024-04-20 00:00:00,Braga,BMW 3 Series,24,56647,Positive
2024-04-21 00:00:00,Braga,Audi A4,10,53476,Negative
2024-04-22 00:00:00,Braga,Volvo XC90,20,44354,Neutral
2024-04-23 00:00:00,Braga,Mercedes-Benz C-Class,29,49997,Neutral
2024-04-24 00:00:00,Braga,Porsche 911,14,35191,Positive
2024-04-25 00:00:00,Braga,BMW 3 Series,10,57428,Positive
2024-04-26 00:00:00,Braga,Audi A4,5,37776,Negative
2024-04-27 00:00:00,Braga,Volvo XC90,8,37641,Neutral
2024-04-28 00:00:00,Braga,Mercedes-Benz C-Class,5,59594,Neutral
2024-04-29 00:00:00,Braga,Porsche 911,13,57338,Negative
2024-04-30 00:00:00,Braga,BMW 3 Series,26,34349,Neutral
2024-05-01 00:00:00,Braga,Audi A4,25,49529,Negative
2024-05-02 00:00:00,Braga,Volvo XC90,20,50810,Positive
2024-05-03 00:00:00,Braga,Mercedes-Benz C-Class,24,51185,Positive
2024-05-04 00:00:00,Braga,Porsche 911,17,44179,Negative
2024-05-05 00:00:00,Braga,BMW 3 Series,22,54866,Positive
2024-05-06 00:00:00,Braga,Audi A4,8,33729,Negative
2024-05-07 00:00:00,Braga,Volvo XC90,15,40443,Negative
2024-05-08 00:00:00,Braga,Mercedes-Benz C-Class,23,38309,Positive
2024-05-09 00:00:00,Braga,Porsche 911,27,58005,Neutral
2024-05-10 00:00:00,Braga,BMW 3 Series,27,50856,Neutral
2024-05-11 00:00:00,Braga,Audi A4,28,31103,Neutral
2024-05-12 00:00:00,Braga,Volvo XC90,17,47297,Neutral
2024-05-13 00:00:00,Braga,Mercedes-Benz C-Class,9,31855,Positive
2024-05-14 00:00:00,Braga,Porsche 911,25,51373,Positive
2024-05-15 00:00:00,Braga,BMW 3 Series,17,31644,Neutral
2024-05-16 00:00:00,Braga,Audi A4,14,32223,Positive
2024-05-17 00:00:00,Braga,Volvo XC90,15,37281,Neutral
2024-05-18 00:00:00,Braga,Mercedes-Benz C-Class,16,40383,Neutral
2024-05-19 00:00:00,Braga,Porsche 911,28,55308,Positive
2024-05-20 00:00:00,Braga,BMW 3 Series,14,51477,Negative
2024-05-21 00:00:00,Braga,Audi A4,27,50576,Negative
2024-05-22 00:00:00,Braga,Volvo XC90,19,37739,Negative
2024-05-23 00:00:00,Braga,Mercedes-Benz C-Class,9,54846,Neutral
2024-05-24 00:00:00,Braga,Porsche 911,29,32221,Positive
2024-05-25 00:00:00,Braga,BMW 3 Series,10,50667,Negative
2024-05-26 00:00:00,Braga,Audi A4,6,41499,Negative
2024-05-27 00:00:00,Braga,Volvo XC90,13,40909,Positive
2024-05-28 00:00:00,Braga,Mercedes-Benz C-Class,13,44941,Positive
2024-05-29 00:00:00,Braga,Porsche 911,28,59964,Positive
2024-05-30 00:00:00,Braga,BMW 3 Series,24,36764,Neutral
2024-05-31 00:00:00,Braga,Audi A4,26,39342,Positive
2024-06-01 00:00:00,Braga,Volvo XC90,12,35915,Negative
2024-06-02 00:00:00,Braga,Mercedes-Benz C-Class,14,44113,Positive
2024-06-03 00:00:00,Braga,Porsche 911,23,45835,Negative
2024-06-04 00:00:00,Braga,BMW 3 Series,19,40411,Positive
2024-06-05 00:00:00,Braga,Audi A4,16,50628,Neutral
2024-06-06 00:00:00,Braga,Volvo XC90,16,42716,Negative
2024-06-07 00:00:00,Braga,Mercedes-Benz C-Class,20,47865,Positive
2024-06-08 00:00:00,Braga,Porsche 911,10,46859,Positive
2024-06-09 00:00:00,Braga,BMW 3 Series,18,56612,Neutral
2024-06-10 00:00:00,Braga,Audi A4,23,54492,Neutral
2024-06-11 00:00:00,Braga,Volvo XC90,5,59492,Neutral
2024-06-12 00:00:00,Braga,Mercedes-Benz C-Class,23,38898,Positive
2024-06-13 00:00:00,Braga,Porsche 911,16,39098,Negative
2024-06-14 00:00:00,Braga,BMW 3 Series,29,47914,Positive
2024-06-15 00:00:00,Braga,Audi A4,11,37461,Negative
2024-06-16 00:00:00,Braga,Volvo XC90,16,49430,Positive
2024-06-17 00:00:00,Braga,Mercedes-Benz C-Class,7,54710,Positive
2024-06-18 00:00:00,Braga,Porsche 911,24,59959,Positive
2024-06-19 00:00:00,Braga,BMW 3 Series,15,37293,Neutral
2024-06-20 00:00:00,Braga,Audi A4,25,36127,Neutral
2024-06-21 00:00:00,Braga,Volvo XC90,8,59140,Neutral
2024-06-22 00:00:00,Braga,Mercedes-Benz C-Class,21,48134,Negative
2024-06-23 00:00:00,Braga,Porsche 911,15,30730,Neutral
2024-06-24 00:00:00,Braga,BMW 3 Series,19,42771,Negative
2024-06-25 00:00:00,Braga,Audi A4,25,45153,Neutral
2024-06-26 00:00:00,Braga,Volvo XC90,28,37477,Negative
2024-06-27 00:00:00,Braga,Mercedes-Benz C-Class,29,58486,Negative
2024-06-28 00:00:00,Braga,Porsche 911,18,54680,Negative
2024-06-29 00:00:00,Braga,BMW 3 Series,22,33866,Negative
2024-06-30 00:00:00,Braga,Audi A4,11,48208,Negative
2024-07-01 00:00:00,Braga,Volvo XC90,5,49199,Positive
2024-07-02 00:00:00,Braga,Mercedes-Benz C-Class,29,39469,Negative
2024-07-03 00:00:00,Braga,Porsche 911,27,54587,Positive
2024-07-04 00:00:00,Braga,BMW 3 Series,27,43579,Neutral
2024-07-05 00:00:00,Braga,Audi A4,25,35629,Positive
2024-07-06 00:00:00,Braga,Volvo XC90,16,51404,Positive
2024-07-07 00:00:00,Braga,Mercedes-Benz C-Class,26,42843,Positive
2024-07-08 00:00:00,Braga,Porsche 911,8,39680,Positive
2024-07-09 00:00:00,Braga,BMW 3 Series,5,37221,Positive
2024-07-10 00:00:00,Braga,Audi A4,19,40736,Negative
2024-07-11 00:00:00,Braga,Volvo XC90,13,54518,Neutral
2024-07-12 00:00:00,Braga,Mercedes-Benz C-Class,15,53940,Negative
2024-07-13 00:00:00,Braga,Porsche 911,23,30550,Neutral
2024-07-14 00:00:00,Braga,BMW 3 Series,29,49389,Positive
2024-07-15 00:00:00,Braga,Audi A4,9,47542,Positive
2024-07-16 00:00:00,Braga,Volvo XC90,19,38643,Positive
2024-07-17 00:00:00,Braga,Mercedes-Benz C-Class,15,43387,Positive
2024-07-18 00:00:00,Braga,Porsche 911,24,32800,Negative
2024-01-01 00:00:00,Funchal,BMW 3 Series,18,37712,Neutral
2024-01-02 00:00:00,Funchal,Audi A4,7,30893,Positive
2024-01-03 00:00:00,Funchal,Volvo XC90,7,59667,Positive
2024-01-04 00:00:00,Funchal,Mercedes-Benz C-Class,9,55665,Positive
2024-01-05 00:00:00,Funchal,Porsche 911,26,35659,Neutral
2024-01-06 00:00:00,Funchal,BMW 3 Series,16,48389,Positive
2024-01-07 00:00:00,Funchal,Audi A4,27,51738,Neutral
2024-01-08 00:00:00,Funchal,Volvo XC90,20,33748,Neutral
2024-01-09 00:00:00,Funchal,Mercedes-Benz C-Class,10,57509,Negative
2024-01-10 00:00:00,Funchal,Porsche 911,28,42874,Negative
2024-01-11 00:00:00,Funchal,BMW 3 Series,18,44090,Positive
2024-01-12 00:00:00,Funchal,Audi A4,17,47569,Positive
2024-01-13 00:00:00,Funchal,Volvo XC90,29,32848,Negative
2024-01-14 00:00:00,Funchal,Mercedes-Benz C-Class,21,42524,Negative
2024-01-15 00:00:00,Funchal,Porsche 911,12,42866,Neutral
2024-01-16 00:00:00,Funchal,BMW 3 Series,8,33727,Negative
2024-01-17 00:00:00,Funchal,Audi A4,9,42097,Negative
2024-01-18 00:00:00,Funchal,Volvo XC90,5,58537,Neutral
2024-01-19 00:00:00,Funchal,Mercedes-Benz C-Class,25,49525,Positive
2024-01-20 00:00:00,Funchal,Porsche 911,29,42946,Negative
2024-01-21 00:00:00,Funchal,BMW 3 Series,13,41922,Positive
2024-01-22 00:00:00,Funchal,Audi A4,18,54043,Neutral
2024-01-23 00:00:00,Funchal,Volvo XC90,18,50080,Neutral
2024-01-24 00:00:00,Funchal,Mercedes-Benz C-Class,5,54735,Neutral
2024-01-25 00:00:00,Funchal,Porsche 911,6,42189,Negative
2024-01-26 00:00:00,Funchal,BMW 3 Series,26,59788,Positive
2024-01-27 00:00:00,Funchal,Audi A4,6,40906,Neutral
2024-01-28 00:00:00,Funchal,Volvo XC90,19,39826,Positive
2024-01-29 00:00:00,Funchal,Mercedes-Benz C-Class,9,34530,Negative
2024-01-30 00:00:00,Funchal,Porsche 911,16,49050,Neutral
2024-01-31 00:00:00,Funchal,BMW 3 Series,28,56302,Negative
2024-02-01 00:00:00,Funchal,Audi A4,12,33915,Neutral
2024-02-02 00:00:00,Funchal,Volvo XC90,17,40450,Positive
2024-02-03 00:00:00,Funchal,Mercedes-Benz C-Class,29,46497,Negative
2024-02-04 00:00:00,Funchal,Porsche 911,14,43361,Negative
2024-02-05 00:00:00,Funchal,BMW 3 Series,28,56968,Neutral
2024-02-06 00:00:00,Funchal,Audi A4,25,37914,Neutral
2024-02-07 00:00:00,Funchal,Volvo XC90,9,50652,Neutral
2024-02-08 00:00:00,Funchal,Mercedes-Benz C-Class,15,37262,Positive
2024-02-09 00:00:00,Funchal,Porsche 911,5,44736,Neutral
2024-02-10 00:00:00,Funchal,BMW 3 Series,15,32284,Neutral
2024-02-11 00:00:00,Funchal,Audi A4,23,47414,Neutral
2024-02-12 00:00:00,Funchal,Volvo XC90,23,31242,Positive
2024-02-13 00:00:00,Funchal,Mercedes-Benz C-Class,13,43231,Positive
2024-02-14 00:00:00,Funchal,Porsche 911,23,53735,Positive
2024-02-15 00:00:00,Funchal,BMW 3 Series,24,52462,Negative
2024-02-16 00:00:00,Funchal,Audi A4,9,45746,Positive
2024-02-17 00:00:00,Funchal,Volvo XC90,23,50213,Negative
2024-02-18 00:00:00,Funchal,Mercedes-Benz C-Class,24,54760,Neutral
2024-02-19 00:00:00,Funchal,Porsche 911,7,59006,Neutral
2024-02-20 00:00:00,Funchal,BMW 3 Series,26,33338,Positive
2024-02-21 00:00:00,Funchal,Audi A4,5,32651,Positive
2024-02-22 00:00:00,Funchal,Volvo XC90,26,53795,Negative
2024-02-23 00:00:00,Funchal,Mercedes-Benz C-Class,16,42161,Negative
2024-02-24 00:00:00,Funchal,Porsche 911,10,45158,Positive
2024-02-25 00:00:00,Funchal,BMW 3 Series,15,39082,Positive
2024-02-26 00:00:00,Funchal,Audi A4,11,48669,Neutral
2024-02-27 00:00:00,Funchal,Volvo XC90,5,50851,Neutral
2024-02-28 00:00:00,Funchal,Mercedes-Benz C-Class,6,30700,Negative
2024-02-29 00:00:00,Funchal,Porsche 911,8,50842,Negative
2024-03-01 00:00:00,Funchal,BMW 3 Series,18,45560,Positive
2024-03-02 00:00:00,Funchal,Audi A4,6,31987,Negative
2024-03-03 00:00:00,Funchal,Volvo XC90,17,53554,Neutral
2024-03-04 00:00:00,Funchal,Mercedes-Benz C-Class,22,30005,Negative
2024-03-05 00:00:00,Funchal,Porsche 911,5,38999,Positive
2024-03-06 00:00:00,Funchal,BMW 3 Series,6,49872,Negative
2024-03-07 00:00:00,Funchal,Audi A4,20,44424,Negative
2024-03-08 00:00:00,Funchal,Volvo XC90,29,39152,Neutral
2024-03-09 00:00:00,Funchal,Mercedes-Benz C-Class,11,45140,Positive
2024-03-10 00:00:00,Funchal,Porsche 911,22,30412,Neutral
